devicename,deviceshortname,groupidentifier,sensor1name,sensor2name,serialnumber,devicetype,secondsTime,secondstimestring,dataSamplingSec, temperature,rtcBatVolt,opMode,operatingstatus,ledBrightness, rssi, snr,flowRate,totalMilliLitres,flowRate2,totalMilliLitres2,tank1PressurePsi,tank2PressurePsi,latitude,longitude,altitude,batteryVoltage,v50Voltage,batteryCurrent,estimatedRuntime,outdoortemperature,outdoorhumidity,lux, sleeptime,asyncdata,minimumEfficiencyForLed,minimumEfficiencyForWifi
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782106960,2026-06-22 15:42:40,10, 16, 2.82, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,2.90, 5.01, 137.40, 0.00,-99.00,0.00,4585.63, 385, 3,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782107349,2026-06-22 15:49:09,10, 0, 0.00, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,2.88, 5.02, -99.00, 0.00,0.00,0.00,0.00, 0, 3,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782107349,2026-06-22 15:49:09,10, 15, 2.82, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,2.91, 5.01, 134.20, 0.00,-99.00,0.00,4738.00, 388, 3,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782107740,2026-06-22 15:55:40,10, 0, 0.00, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,2.90, 5.02, -99.00, 0.00,0.00,0.00,0.00, 0, 3,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782107740,2026-06-22 15:55:40,10, 15, 2.82, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,2.90, 5.01, 137.80, 0.00,-99.00,0.00,1920.50, 390, 3,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782108134,2026-06-22 16:02:14,10, 0, 0.00, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,0.00, 5.01, -99.00, 0.00,0.00,0.00,0.00, 0, 2,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782108134,2026-06-22 16:02:14,10, 15, 2.82, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,2.90, 5.00, 136.40, 0.00,-99.00,0.00,1684.75, 393, 2,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782108532,2026-06-22 16:08:52,10, 0, 0.00, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,0.00, 5.01, -99.00, 0.00,0.00,0.00,0.00, 0, 2,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782108532,2026-06-22 16:08:52,10, 14, 2.81, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,2.88, 5.00, 141.20, 0.00,-99.00,0.00,1426.00, 395, 2,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782108930,2026-06-22 16:15:30,10, 0, 0.00, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,0.00, 5.01, -99.00, 0.00,0.00,0.00,0.00, 0, 2,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782108930,2026-06-22 16:15:30,10, 13, 2.82, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,2.87, 5.00, 139.80, 0.00,-99.00,0.00,1129.88, 398, 2,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782109332,2026-06-22 16:22:12,10, 0, 0.00, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,0.00, 5.01, -99.00, 0.00,0.00,0.00,0.00, 0, 2,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782109332,2026-06-22 16:22:12,10, 12, 2.83, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,2.86, 5.00, 134.40, 0.00,-99.00,0.00,707.25, 401, 2,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782109737,2026-06-22 16:28:57,10, 0, 0.00, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,0.00, 5.01, -99.00, 0.00,0.00,0.00,0.00, 0, 2,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782109737,2026-06-22 16:28:57,10, 11, 2.83, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,2.84, 5.00, 147.00, 0.00,-99.00,0.00,445.62, 403, 2,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782110144,2026-06-22 16:35:44,10, 0, 0.00, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,0.00, 5.00, -99.00, 0.00,0.00,0.00,0.00, 0, 2,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782110144,2026-06-22 16:35:44,10, 10, 2.82, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,2.82, 4.99, 140.00, 0.00,-99.00,0.00,250.13, 406, 2,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782110554,2026-06-22 16:42:34,10, 0, 0.00, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,0.00, 5.00, -99.00, 0.00,0.00,0.00,0.00, 0, 2,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782110554,2026-06-22 16:42:34,10, 10, 2.82, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,2.80, 4.99, 148.00, 0.00,-99.00,0.00,115.00, 409, 2,20, 50
TopTank,TOPT, , ,, 28FFFC39132212CB, Daffodil,1782167517,2026-06-23 08:31:57,10, 85, 2.72, 124, 5, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,1.00, 5.26, -14.80, 0.00,-99.00,0.00,8544.50, 300, 1,20, 50
TopTank,TOPT, , ,, 28FFFC39132212CB, Daffodil,1782167521,2026-06-23 08:32:01,10, 6, 2.72, 124, 5, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,1.18, 5.30, -14.20, 0.00,-99.00,0.00,8714.12, 300, 1,20, 50
TopTank,TOPT, , ,, 28FFFC39132212CB, Daffodil,1782167525,2026-06-23 08:32:05,10, 6, 2.72, 124, 5, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,1.30, 5.31, -13.60, 0.00,-99.00,0.00,8895.25, 300, 1,20, 50
TopTank,TOPT, , ,, 28FFFC39132212CB, Daffodil,1782167529,2026-06-23 08:32:09,10, 6, 2.71, 124, 5, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,1.39, 5.35, -13.60, 0.00,-99.00,0.00,8768.75, 300, 1,20, 50
TopTank,TOPT, , ,, 28FFFC39132212CB, Daffodil,1782168434,2026-06-23 08:47:14,10, 6, 2.72, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,2.91, 5.38, -1.00, 0.00,-99.00,0.00,14455.50, 0, 2,20, 50
TopTank,TOPT, , ,, 28FFFC39132212CB, Daffodil,1782168434,2026-06-23 08:47:14,10, 9, 2.72, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,2.90, 5.24, -0.20, 0.00,-99.00,0.00,14418.12, 300, 2,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782168739,2026-06-23 08:52:19,10, 0, 0.00, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,0.00, 5.25, -99.00, 0.00,0.00,0.00,0.00, 0, 2,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782168739,2026-06-23 08:52:19,10, 9, 2.72, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,3.00, 5.16, -89.60, 0.00,-99.00,0.00,15579.62, 300, 2,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782169042,2026-06-23 08:57:22,10, 0, 0.00, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,0.00, 5.03, -99.00, 0.00,0.00,0.00,0.00, 0, 2,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782169042,2026-06-23 08:57:22,10, 11, 2.73, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,3.01, 5.03, 24.80, 76.11,-99.00,0.00,7719.38, 300, 2,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782169345,2026-06-23 09:02:25,10, 0, 0.00, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,3.04, 5.12, -99.00, 0.00,0.00,0.00,0.00, 0, 3,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782169345,2026-06-23 09:02:25,10, 12, 2.73, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,3.04, 5.02, -0.20, 0.00,-99.00,0.00,11031.37, 300, 3,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782169648,2026-06-23 09:07:28,10, 0, 0.00, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,3.08, 5.27, -99.00, 0.00,0.00,0.00,0.00, 0, 3,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782169648,2026-06-23 09:07:28,10, 13, 2.73, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,3.08, 5.16, -0.80, 0.00,-99.00,0.00,14306.00, 300, 3,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782170000,2026-06-23 09:13:20,10, 16, 2.73, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,3.11, 5.22, -243.40, 0.00,-99.00,0.00,18221.75, 0, 7,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782170000,2026-06-23 09:13:20,10, 16, 2.73, 124, 1, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,3.14, 5.12, -0.40, 0.00,-99.00,0.00,18221.75, 300, 7,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782172624,2026-06-23 09:57:04,10, 28, 2.70, 126, 4, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,3.24, 5.15, -0.60, 0.00,-99.00,0.00,7414.62, 0, 7,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782172624,2026-06-23 09:57:04,10, 28, 2.68, 126, 4, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,3.23, 5.14, -0.60, 0.00,-99.00,0.00,6670.00, 287, 7,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782175639,2026-06-23 10:47:19,10, 30, 2.76, 126, 4, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,3.24, 5.02, 37.00, 8.28,-99.00,0.00,4878.88, 0, 7,20, 50
TopTank,TOPT, , Flow,Tank, 28FFFC39132212CB, Daffodil,1782175639,2026-06-23 10:47:19,10, 30, 2.76, 126, 4, 20, 0.00,0.00,0.00,0.00,0.00,0.00, 0.00,0.00,25.00,35.00,0.00,65.00,0.00,-37.13, 144.47, 0.00,3.23, 5.05, 29.80, 10.29,-99.00,0.00,4936.37, 298, 7,20, 50
Ok-exportDSDCSV
